kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
8848104,K07100.01,CANDIDATE,1,8149225689.837327
8848115,K07101.01,FALSE POSITIVE,1,1206540875.1814358
8868657,K07102.01,FALSE POSITIVE,1,-2654934208.0603228
8878681,K07103.01,FALSE POSITIVE,1,8149225689.847612
8879427,K07104.01,FALSE POSITIVE,1,8149225689.904449
8879915,K07105.01,FALSE POSITIVE,1,-2767555459.644751
8881169,K07106.01,CANDIDATE,1,-2144539649.7464468
8890996,K07107.01,FALSE POSITIVE,1,-2078351117.3726342
8906676,K07108.01,FALSE POSITIVE,1,8149225689.9098215
8938628,K07109.01,FALSE POSITIVE,1,8149225689.943606
8940961,K07110.01,FALSE POSITIVE,1,8149225689.95426
8953281,K07112.01,CANDIDATE,1,-2142255169.288884
8953426,K07113.01,FALSE POSITIVE,1,8149225689.944771
8953475,K07114.01,FALSE POSITIVE,1,-2430663954.5940886
8957572,K07115.01,FALSE POSITIVE,1,-2220761586.432734
8958811,K07116.01,CANDIDATE,1,-2158110890.8139396
9001468,K07120.01,FALSE POSITIVE,1,8149225689.910055
9005854,K07121.01,FALSE POSITIVE,1,8149225689.930431
9007918,K07122.01,FALSE POSITIVE,1,8149225689.784803
9007953,K07123.01,FALSE POSITIVE,1,-2062320721.4150643
9024857,K07124.01,FALSE POSITIVE,1,8149225689.770434
9024857,K07124.02,FALSE POSITIVE,2,-2499454680.212154
9025739,K07125.01,CANDIDATE,1,-2419654758.5647826
9029486,K07126.01,FALSE POSITIVE,1,8149225689.946302
9049010,K07127.01,FALSE POSITIVE,1,-2588417567.6830125
9083503,K07128.01,FALSE POSITIVE,1,-2266099122.004291
9093566,K07130.01,FALSE POSITIVE,1,-2220173227.4845824
9098590,K07131.01,CANDIDATE,1,8149225689.9367695
9098810,K07132.01,FALSE POSITIVE,1,8149225689.944887
9099773,K07133.01,CANDIDATE,1,-2635324872.6179976
9101208,K07134.01,FALSE POSITIVE,1,-2380603474.3791003
9119405,K07135.01,FALSE POSITIVE,1,8149225689.914317
9159301,K07138.01,FALSE POSITIVE,1,-2767555459.64396
9163674,K07139.01,FALSE POSITIVE,1,8149225689.959295
9172506,K07141.01,FALSE POSITIVE,1,8149225689.904067
9179531,K07142.01,FALSE POSITIVE,1,8149225689.949091
9181340,K07143.01,FALSE POSITIVE,1,-400119500.6847667
9203154,K07144.01,CANDIDATE,1,-1616394779.351939
9205993,K07145.01,FALSE POSITIVE,1,-2767555459.9759603
9207508,K07146.01,FALSE POSITIVE,1,-2767555459.644023
9210828,K07147.01,FALSE POSITIVE,1,8149225689.951351
9221627,K07148.01,CANDIDATE,1,-1708064485.9865916
9236858,K07149.01,FALSE POSITIVE,1,8149225689.934024
9243795,K07150.01,FALSE POSITIVE,1,8149225689.854656
9266285,K07151.01,FALSE POSITIVE,1,8149225689.927429
9278021,K07152.01,FALSE POSITIVE,1,8149225689.844622
9284741,K07153.01,FALSE POSITIVE,1,-2767555459.6523423
9286728,K07154.01,FALSE POSITIVE,1,-2475896276.4815264
9291368,K07155.01,FALSE POSITIVE,1,-2767555449.7719502
9291368,K07155.02,FALSE POSITIVE,2,-1883796270.1461139
9291748,K07156.01,FALSE POSITIVE,1,8149225689.92179
9301564,K07157.01,CANDIDATE,1,-2675870212.290472
9328852,K07159.01,FALSE POSITIVE,1,8149225689.948126
9328864,K07160.01,FALSE POSITIVE,1,-934285790.6382011
9334490,K07161.01,FALSE POSITIVE,1,-1246504239.7819998
9340411,K07162.01,CANDIDATE,1,-2523733490.080122
9344623,K07163.01,FALSE POSITIVE,1,-2767555459.6513147
9353182,K07164.01,FALSE POSITIVE,1,8149225689.913127
9357275,K07165.01,FALSE POSITIVE,1,-2767555459.645957
9357375,K07166.01,FALSE POSITIVE,1,-2282727210.981262
9392702,K07167.01,FALSE POSITIVE,1,-2767557093.7177505
9394920,K07168.01,FALSE POSITIVE,1,-1814558149.363452
9397900,K07169.01,CANDIDATE,1,-2555635465.757384
9411943,K07170.01,FALSE POSITIVE,1,8149225689.934625
9412462,K07171.01,FALSE POSITIVE,1,-2767555459.6502113
9418994,K07172.01,FALSE POSITIVE,1,8149225689.778145
9451096,K07173.01,FALSE POSITIVE,1,8149225689.954908
9458266,K07174.01,CANDIDATE,1,-1893664697.8734431
9466042,K07175.01,FALSE POSITIVE,1,-2671458756.7615933
9468296,K07176.01,FALSE POSITIVE,1,8149225689.820134
9474222,K07177.01,FALSE POSITIVE,1,8149225689.906861
9474969,K07178.01,FALSE POSITIVE,1,8149225689.924343
9509207,K07181.01,FALSE POSITIVE,1,8149225689.917071
9513168,K07182.01,CANDIDATE,1,-2665525571.3605003
9520700,K07183.01,FALSE POSITIVE,1,-2767555459.645061
9529294,K07184.01,FALSE POSITIVE,1,-2144668257.3007672
9529856,K07185.01,FALSE POSITIVE,1,8149225689.901638
9536048,K07186.01,FALSE POSITIVE,1,-1143428971.6262417
9540450,K07187.01,FALSE POSITIVE,1,-2767557093.7137275
9540675,K07188.01,FALSE POSITIVE,1,-2452743885.7366776
9541163,K07189.01,FALSE POSITIVE,1,-1814289573.7314408
9541567,K07190.01,FALSE POSITIVE,1,-1832284817.240359
9569866,K07191.01,FALSE POSITIVE,1,8149225689.952945
9579192,K07192.01,FALSE POSITIVE,1,8149225689.912064
9579789,K07193.01,FALSE POSITIVE,1,-2084734651.9785125
9592855,K07196.01,FALSE POSITIVE,1,8149225689.676304
9596064,K07197.01,CANDIDATE,1,-1944365842.1018136
9596187,K07198.01,CANDIDATE,1,8149225001.769314
9597095,K07200.01,FALSE POSITIVE,1,8149225689.877535
9597854,K07201.01,FALSE POSITIVE,1,-1929984607.4628928
9602431,K07202.01,FALSE POSITIVE,1,-2512436224.7908325
9602538,K07203.01,FALSE POSITIVE,1,-2515636366.04
9630640,K07204.01,FALSE POSITIVE,1,2013428375.5058713
9635520,K07205.01,CANDIDATE,1,-2767556986.879128
9635529,K07206.01,FALSE POSITIVE,1,8149225689.953667
9637299,K07207.01,FALSE POSITIVE,1,-2767557103.714494
9640123,K07209.01,CANDIDATE,1,-2462340845.564679
9640921,K07210.01,FALSE POSITIVE,1,1032898184.9876537
9640921,K07210.02,FALSE POSITIVE,2,846586991.8716185
9641031,K07211.01,FALSE POSITIVE,1,-2767555459.6467085
9641103,K07212.01,FALSE POSITIVE,1,-2118761443.2267034
9644411,K07213.01,FALSE POSITIVE,1,-1869363448.8224738
9644683,K07214.01,FALSE POSITIVE,1,-2765095228.5032935
9651602,K07215.01,CANDIDATE,1,-2359840425.2780957
9652166,K07216.01,FALSE POSITIVE,1,-2576851334.8204327
9652632,K07217.01,FALSE POSITIVE,1,8149225689.95325
9655424,K07218.01,FALSE POSITIVE,1,-2208497366.8293295
9658089,K07220.01,CANDIDATE,1,-1584861293.3638198
9665503,K07221.01,FALSE POSITIVE,1,-2767555459.652489
9673173,K07222.01,FALSE POSITIVE,1,8149225689.906286
9674320,K07223.01,CANDIDATE,1,-2612541299.941002
9711751,K07225.01,FALSE POSITIVE,1,8149225689.958022
9762514,K07227.01,FALSE POSITIVE,1,-2304680136.2635984
9762519,K07228.01,FALSE POSITIVE,1,8149225689.908667
9777062,K07229.01,FALSE POSITIVE,1,-2767555459.652295
9786821,K07230.01,FALSE POSITIVE,1,8149225689.727646
9790965,K07231.01,FALSE POSITIVE,1,8149225689.658847
9811915,K07232.01,CANDIDATE,1,-2048565265.123355
9818732,K07233.01,FALSE POSITIVE,1,-2767555459.6530685
9821078,K07234.01,FALSE POSITIVE,1,-2767555459.6502666
9837013,K07236.01,CANDIDATE,1,-2590107098.2889037
9850387,K07238.01,FALSE POSITIVE,1,8149225689.954706
9850912,K07239.01,FALSE POSITIVE,1,-2492599859.4241357
9873869,K07241.01,FALSE POSITIVE,1,-2767555459.650081
9881258,K07242.01,FALSE POSITIVE,1,-2767555459.6443563
9899153,K07243.01,FALSE POSITIVE,1,-2281799395.9250646
9899193,K07244.01,FALSE POSITIVE,1,-1976865736.0150378
9899410,K07245.01,FALSE POSITIVE,1,-1317015547.7423825
9899421,K07246.01,FALSE POSITIVE,1,-665401397.8967452
9899577,K07247.01,FALSE POSITIVE,1,-1962231360.840316
9899583,K07248.01,FALSE POSITIVE,1,-2130705233.0505612
9906489,K07249.01,FALSE POSITIVE,1,-2606115584.385423
9909965,K07252.01,CANDIDATE,1,-2465042594.99201
9913481,K07253.01,FALSE POSITIVE,1,8149225689.949832
9913798,K07254.01,FALSE POSITIVE,1,8149225689.94746
9934208,K07256.01,FALSE POSITIVE,1,8149225689.909239
9936698,K07257.01,FALSE POSITIVE,1,8149225689.940066
9943009,K07258.01,CANDIDATE,1,-2080192365.6131628
9944201,K07259.01,CANDIDATE,1,8149225689.823666
9944421,K07260.01,FALSE POSITIVE,1,8149225689.91402
9945280,K07261.01,FALSE POSITIVE,1,8149225689.957563
9953736,K07262.01,FALSE POSITIVE,1,-2115414913.5229917
9958053,K07263.01,FALSE POSITIVE,1,91124897.28488222
9959093,K07264.01,FALSE POSITIVE,1,-2517203957.8686595
9963009,K07265.01,FALSE POSITIVE,1,8149225689.903024
9965691,K07267.01,FALSE POSITIVE,1,-2474542048.94615
9971475,K07268.01,FALSE POSITIVE,1,8149225689.911993
10000490,K07269.01,FALSE POSITIVE,1,8149224045.770869
10002049,K07270.01,CANDIDATE,1,-2462770634.6013308
10014702,K07271.01,FALSE POSITIVE,1,-2143641082.807596
10019854,K07272.01,CANDIDATE,1,-2573812708.864896
10020423,K07273.01,FALSE POSITIVE,1,8149225689.913577
10026136,K07274.01,FALSE POSITIVE,1,-2767555459.6513643
10026457,K07275.01,FALSE POSITIVE,1,8149225689.917904
10031409,K07276.01,FALSE POSITIVE,1,8149225689.949591
10031526,K07277.01,FALSE POSITIVE,1,-2657279022.4355264
10031808,K07278.01,FALSE POSITIVE,1,-2767555459.6509776
10053138,K07279.01,CANDIDATE,1,-2513754233.8782697
10063044,K07280.01,FALSE POSITIVE,1,8149225689.773275
10091257,K07284.01,FALSE POSITIVE,1,8149225689.945765
10093664,K07285.01,FALSE POSITIVE,1,-2645542302.4379034
10095512,K07286.01,FALSE POSITIVE,1,8149225689.946229
10129482,K07288.01,FALSE POSITIVE,1,8149225689.900528
10155080,K07289.01,FALSE POSITIVE,1,8149224045.882199
10156064,K07290.01,FALSE POSITIVE,1,8149225689.949003
10163067,K07291.01,CANDIDATE,1,-2424569584.7041054
10164018,K07292.01,FALSE POSITIVE,1,-2402578911.2730927
10189523,K07293.01,FALSE POSITIVE,1,-1793836900.346846
10198109,K07294.01,FALSE POSITIVE,1,-2767555469.652841
10208759,K07295.01,FALSE POSITIVE,1,-2767555459.6444073
10214328,K07296.01,FALSE POSITIVE,1,-2578698122.651665
10215422,K07297.01,FALSE POSITIVE,1,-2767555479.6527452
10258558,K07299.01,FALSE POSITIVE,1,8149225689.904807
10264202,K07300.01,FALSE POSITIVE,1,-2767555449.6440425
10264293,K07301.01,CANDIDATE,1,-2565876296.908745
10268809,K07302.01,FALSE POSITIVE,1,4722165963.253781
10274244,K07303.01,FALSE POSITIVE,1,-2767555459.6525283
10275887,K07304.01,FALSE POSITIVE,1,-2767555459.645574
10292465,K07307.01,FALSE POSITIVE,1,8149225689.946708
10294608,K07308.01,FALSE POSITIVE,1,-2767555459.647657
10296163,K07309.01,FALSE POSITIVE,1,8149225689.914455
10330495,K07310.01,FALSE POSITIVE,1,8149225689.9133215
10332789,K07311.01,FALSE POSITIVE,1,8149225689.904212
10340228,K07312.01,FALSE POSITIVE,1,-2322342581.361555
10341787,K07313.01,FALSE POSITIVE,1,-2062984003.3865438
10342097,K07314.01,FALSE POSITIVE,1,-2209261217.4694495
10345862,K07315.01,FALSE POSITIVE,1,8149225689.906667
10346522,K07316.01,FALSE POSITIVE,1,-2767555459.644545
10352603,K07317.01,FALSE POSITIVE,1,-2767555459.6520185
10363300,K07318.01,FALSE POSITIVE,1,8149224045.759483
10396708,K07320.01,CANDIDATE,1,-2406697156.144869
10407047,K07321.01,FALSE POSITIVE,1,-1981783309.7459955
10407430,K07322.01,FALSE POSITIVE,1,-2359886225.3381124
10407464,K07323.01,FALSE POSITIVE,1,-2283676986.392247
10417704,K07324.01,FALSE POSITIVE,1,-889117304.6544485
10420279,K07325.01,FALSE POSITIVE,1,-2767555479.6528974
10422852,K07326.01,FALSE POSITIVE,1,-2767555459.8049283
10450504,K07327.01,CANDIDATE,1,-2182581283.5175095
10454401,K07328.01,FALSE POSITIVE,1,-2767555459.6526003
10462826,K07329.01,FALSE POSITIVE,1,8149225689.902208
10468514,K07331.01,CANDIDATE,1,8149224335.024247
10471113,K07332.01,CANDIDATE,1,-2238724950.4701834
10481054,K07333.01,FALSE POSITIVE,1,-2344190988.5031676
10486425,K07334.01,FALSE POSITIVE,1,8149225689.909988
10490960,K07335.01,FALSE POSITIVE,1,8149225689.923191
10491031,K07336.01,FALSE POSITIVE,1,8149225689.95178
10535807,K07337.01,FALSE POSITIVE,1,8149225689.802563
10535858,K07338.01,FALSE POSITIVE,1,-2253117711.7007318
10546063,K07339.01,CANDIDATE,1,-2486933369.4478903
10547685,K07340.01,FALSE POSITIVE,1,8149224045.880913
10549576,K07341.01,FALSE POSITIVE,1,8149225689.908951
10552700,K07342.01,FALSE POSITIVE,1,-2574997063.6919923
10556578,K07343.01,FALSE POSITIVE,1,-1463916391.2201796
10583181,K07344.01,FALSE POSITIVE,1,-2767555459.6456637
10586619,K07345.01,CANDIDATE,1,-2604219939.06166
10592163,K07346.01,FALSE POSITIVE,1,8149225689.907703
10601538,K07348.01,FALSE POSITIVE,1,-1489528001.5118563
10601579,K07349.01,FALSE POSITIVE,1,8149225689.91411
10613718,K07350.01,FALSE POSITIVE,1,-889746643.8823789
10619109,K07351.01,FALSE POSITIVE,1,8149225689.9476
10646620,K07352.01,FALSE POSITIVE,1,-2324430933.1899447
10649230,K07353.01,FALSE POSITIVE,1,1148793781.438658
10659624,K07354.01,CANDIDATE,1,-2610755823.243778
10661913,K07355.01,FALSE POSITIVE,1,-2055676544.4194849
10661976,K07356.01,FALSE POSITIVE,1,-2332853553.476043
10662021,K07357.01,FALSE POSITIVE,1,-2342884338.4255533
10665228,K07358.01,CANDIDATE,1,-2436545741.4954686
10665749,K07359.01,CANDIDATE,1,-543972741.3563138
10680424,K07361.01,CANDIDATE,1,-1916738782.4720533
10685175,K07362.01,FALSE POSITIVE,1,-1255735319.798805
10686876,K07363.01,FALSE POSITIVE,1,8149225689.948092
10686930,K07364.01,FALSE POSITIVE,1,-2152987811.7637477
10711913,K07365.01,FALSE POSITIVE,1,8149225689.896828
10732401,K07366.01,FALSE POSITIVE,1,-2598859143.719503
10736223,K07367.01,FALSE POSITIVE,1,-2767555459.643952
10736489,K07368.01,CANDIDATE,1,104332448.77286808
10743600,K07369.01,FALSE POSITIVE,1,8149225689.946683
10753734,K07371.01,FALSE POSITIVE,1,-2767555469.653199
10794242,K07372.01,FALSE POSITIVE,1,-2767555459.6498494
10794405,K07373.01,FALSE POSITIVE,1,3366702516.7511053
10809677,K07374.01,FALSE POSITIVE,1,8149225689.6337805
10812541,K07375.01,CANDIDATE,1,-2612776536.5116696
10815677,K07376.01,CANDIDATE,1,-1815161354.129902
10816107,K07377.01,FALSE POSITIVE,1,8149225689.929913
10843431,K07378.01,CANDIDATE,1,-2680823718.1588783
10843431,K07378.02,CANDIDATE,2,-2744348024.104073
10847907,K07379.01,FALSE POSITIVE,1,-2473770311.349515
10849244,K07381.01,FALSE POSITIVE,1,8149225689.904183
10857589,K07382.01,FALSE POSITIVE,1,8149225689.906611
10867017,K07384.01,FALSE POSITIVE,1,-1602826626.9914687
10909274,K07385.01,FALSE POSITIVE,1,-2767555469.653443
10920813,K07386.01,FALSE POSITIVE,1,8149225689.928416
10923260,K07387.01,FALSE POSITIVE,1,8149225689.912086
10924400,K07388.01,FALSE POSITIVE,1,-1409160188.9823592
10936427,K07390.01,FALSE POSITIVE,1,-2767555459.6506724
10937609,K07391.01,FALSE POSITIVE,1,8149225689.941894
10965963,K07392.01,FALSE POSITIVE,1,8149225689.917346
10979716,K07394.01,FALSE POSITIVE,1,8149225689.906228
10982373,K07395.01,FALSE POSITIVE,1,-500432349.81411785
10987439,K07396.01,FALSE POSITIVE,1,8149225689.901362
10989032,K07397.01,FALSE POSITIVE,1,8149225203.441229
10991989,K07398.01,FALSE POSITIVE,1,8149225689.9341955
10992733,K07399.01,FALSE POSITIVE,1,-2767555469.6529517
11019739,K07400.01,CANDIDATE,1,-2240702838.471846
11027722,K07402.01,FALSE POSITIVE,1,5733808810.936591
11029877,K07403.01,FALSE POSITIVE,1,8149225689.95533
11068630,K07404.01,CANDIDATE,1,-1607937288.5893717
11071207,K07405.01,FALSE POSITIVE,1,-2767555459.6516776
11073223,K07406.01,FALSE POSITIVE,1,-2767555449.6526117
11076279,K07407.01,FALSE POSITIVE,1,8149225689.942305
11092783,K07408.01,CANDIDATE,1,-2302188443.0583134
11124509,K07409.01,FALSE POSITIVE,1,6428681682.870107
11134079,K07410.01,CANDIDATE,1,8149225689.923508
11137061,K07411.01,CANDIDATE,1,-2154991295.4155116
11144439,K07412.01,FALSE POSITIVE,1,-1477735304.6923313
11147276,K07413.01,FALSE POSITIVE,1,8149225689.952241
11154043,K07414.01,FALSE POSITIVE,1,-1203972461.024273
11182260,K07415.01,FALSE POSITIVE,1,438553157.3687003
11187972,K07416.01,CANDIDATE,1,-2525690922.4454794
11198723,K07417.01,FALSE POSITIVE,1,8149225689.91122
11199725,K07418.01,FALSE POSITIVE,1,1312200111.5181522
11200773,K07419.01,FALSE POSITIVE,1,8149225689.922711
11228612,K07420.01,FALSE POSITIVE,1,-2767555459.6497774
11232745,K07421.01,FALSE POSITIVE,1,8149225689.8500185
11233911,K07422.01,FALSE POSITIVE,1,8149225689.949584
11234677,K07423.01,FALSE POSITIVE,1,8149225689.816418
11235323,K07424.01,FALSE POSITIVE,1,-2767555459.650651
11240948,K07425.01,FALSE POSITIVE,1,8149224589.734469
11241560,K07426.01,CANDIDATE,1,-2333813170.0257783
11244571,K07427.01,CANDIDATE,1,-2535395154.258718
11250867,K07428.01,FALSE POSITIVE,1,-2767555449.648304
11251058,K07429.01,FALSE POSITIVE,1,-1568255409.0137148
11282568,K07430.01,CANDIDATE,1,5091178850.826723
11285625,K07431.01,FALSE POSITIVE,1,8149225689.913861
11286311,K07432.01,CANDIDATE,1,-2639916363.552183
11287726,K07433.01,FALSE POSITIVE,1,8149225689.917206
11288492,K07434.01,CANDIDATE,1,-2133346706.8581164
11288772,K07435.01,CANDIDATE,1,-1171706914.2827017
11295085,K07436.01,FALSE POSITIVE,1,-2000978817.771562
11296724,K07437.01,CANDIDATE,1,-2130171318.0207007
11350389,K07438.01,FALSE POSITIVE,1,8149225689.860866
11356602,K07439.01,FALSE POSITIVE,1,-2567210754.033999
11358392,K07440.01,FALSE POSITIVE,1,8149225689.8784
11359305,K07441.01,FALSE POSITIVE,1,8149225689.901509
11391181,K07442.01,FALSE POSITIVE,1,8149225689.906155
11401869,K07443.01,FALSE POSITIVE,1,-2415742066.4852595
11409698,K07444.01,FALSE POSITIVE,1,8149225689.911439
11411639,K07445.01,CANDIDATE,1,-2460873061.0822115
11455795,K07446.01,CANDIDATE,1,8149225689.786655
11457191,K07447.01,FALSE POSITIVE,1,8149225689.95694
11499757,K07450.01,FALSE POSITIVE,1,-2767555459.6524525
11502172,K07452.01,FALSE POSITIVE,1,8149225689.902988
11506235,K07454.01,FALSE POSITIVE,1,8149225689.903119
11560382,K07456.01,FALSE POSITIVE,1,-1081697189.4503052
11560431,K07457.01,FALSE POSITIVE,1,-2700771983.6012454
11560447,K07458.01,FALSE POSITIVE,1,8149225689.91565
11601357,K07459.01,FALSE POSITIVE,1,-2345532337.3349323
11602794,K07460.01,CANDIDATE,1,-2183715260.603077
11615481,K07461.01,FALSE POSITIVE,1,2430734021.432234
11616200,K07462.01,FALSE POSITIVE,1,8149225689.952722
11616631,K07463.01,FALSE POSITIVE,1,-2646866078.0204587
11616663,K07464.01,FALSE POSITIVE,1,-2603704500.3291225
11619964,K07466.01,FALSE POSITIVE,1,8149225689.907699
11651105,K07468.01,FALSE POSITIVE,1,-2614568867.7796764
11662440,K07469.01,FALSE POSITIVE,1,8149225689.90429
11672354,K07471.01,CANDIDATE,1,-2451584362.9039316
11704044,K07472.01,FALSE POSITIVE,1,-2767555459.651459
11706658,K07473.01,FALSE POSITIVE,1,-2767555459.7186947
11709022,K07474.01,FALSE POSITIVE,1,-2765009776.5496325
11724091,K07475.01,FALSE POSITIVE,1,8149225689.93812
11757422,K07476.01,FALSE POSITIVE,1,-2265864721.495831
11763910,K07477.01,FALSE POSITIVE,1,-2111589330.5720475
11768970,K07478.01,FALSE POSITIVE,1,8149225689.706789
11773625,K07479.01,CANDIDATE,1,-2487186850.26053
11811454,K07481.01,FALSE POSITIVE,1,8149225689.952635
11817750,K07482.01,FALSE POSITIVE,1,8149225689.932653
11854636,K07484.01,FALSE POSITIVE,1,-2302799687.4680085
11855538,K07485.01,FALSE POSITIVE,1,-1864430367.7317278
11858541,K07486.01,FALSE POSITIVE,1,8149225689.911068
11873166,K07487.01,FALSE POSITIVE,1,8149225689.952349
11873171,K07488.01,FALSE POSITIVE,1,-2075706101.0602028
11904704,K07489.01,CANDIDATE,1,-1259093388.890014
11906217,K07490.01,FALSE POSITIVE,1,8149225689.900345
11913052,K07491.01,FALSE POSITIVE,1,-1918417606.4182658
11913071,K07492.01,FALSE POSITIVE,1,8149225689.9322
11922648,K07494.01,FALSE POSITIVE,1,-2154665141.123023
11922782,K07495.01,FALSE POSITIVE,1,8149225689.953923
11923819,K07496.01,FALSE POSITIVE,1,8149225689.905522
11959569,K07497.01,FALSE POSITIVE,1,-2767555499.6522527
11966557,K07498.01,FALSE POSITIVE,1,-2767555479.6573925
11967004,K07499.01,FALSE POSITIVE,1,8149225689.809157
11968490,K07500.01,FALSE POSITIVE,1,8149225689.959271
11970288,K07501.01,FALSE POSITIVE,1,-2579410620.297595
12004679,K07502.01,FALSE POSITIVE,1,-2767555459.6494837
12004680,K07503.01,FALSE POSITIVE,1,-2326398134.348247
12013615,K07505.01,FALSE POSITIVE,1,-2767555459.647123
12016243,K07506.01,CANDIDATE,1,-2561844142.020658
12022517,K07507.01,FALSE POSITIVE,1,8149225689.915731
12022718,K07508.01,FALSE POSITIVE,1,6424758735.869602
12067960,K07510.01,CANDIDATE,1,-2333125618.5392823
12071006,K07511.01,FALSE POSITIVE,1,-2767555459.6440735
12105785,K07512.01,FALSE POSITIVE,1,8149225689.886856
12157983,K07514.01,FALSE POSITIVE,1,-773975199.4307467
12164751,K07515.01,FALSE POSITIVE,1,-2767555459.646374
12217907,K07516.01,FALSE POSITIVE,1,8149225689.905845
12251779,K07517.01,FALSE POSITIVE,1,8149225689.907591
12268220,K07518.01,FALSE POSITIVE,1,8149225689.731034
12302391,K07519.01,FALSE POSITIVE,1,8149225689.902943
12304728,K07520.01,CANDIDATE,1,-2430586954.589388
12306808,K07521.01,FALSE POSITIVE,1,8149225689.905164
12306808,K07521.02,FALSE POSITIVE,2,8149225689.904945
12351927,K07522.01,FALSE POSITIVE,1,8149225689.803008
12353633,K07523.01,FALSE POSITIVE,1,-2067345230.7078414
12353720,K07524.01,FALSE POSITIVE,1,8149225689.77514
12356746,K07525.01,FALSE POSITIVE,1,8149225689.89652
12356914,K07526.01,FALSE POSITIVE,1,-2767555469.6532297
12365000,K07527.01,FALSE POSITIVE,1,2565508238.8101115
12365015,K07528.01,FALSE POSITIVE,1,-2767557088.108956
12367017,K07529.01,FALSE POSITIVE,1,6276674896.06884
12367310,K07530.01,FALSE POSITIVE,1,8149225689.909993
12403968,K07531.01,FALSE POSITIVE,1,-1434942117.2904272
12418662,K07532.01,FALSE POSITIVE,1,8149225689.932286
12418816,K07533.01,FALSE POSITIVE,1,-2767557093.7437086
12470530,K07536.01,FALSE POSITIVE,1,-2767555459.651999
12506342,K07538.01,FALSE POSITIVE,1,-1134911027.8253047
12555616,K07540.01,CANDIDATE,1,-2563077730.3013215
12557713,K07541.01,FALSE POSITIVE,1,8149225689.904641
3458687,K07543.01,FALSE POSITIVE,1,-2307507024.277298
3749508,K07544.01,FALSE POSITIVE,1,3518333981.925439
3749508,K07544.02,FALSE POSITIVE,2,-2321859710.6337004
3955867,K07545.01,FALSE POSITIVE,1,-30677190.190471373
4074294,K07547.01,FALSE POSITIVE,1,-2140602010.8506467
4380560,K07548.01,FALSE POSITIVE,1,-2410688474.7045174
4483235,K07550.01,FALSE POSITIVE,1,-2055642941.1461682
5024414,K07555.01,FALSE POSITIVE,1,-1624655983.480734
5268955,K07557.01,FALSE POSITIVE,1,-2644653833.270976
5598645,K07560.01,FALSE POSITIVE,1,-2501684477.3994174
5908086,K07563.01,FALSE POSITIVE,1,-1887969982.0442886
6590362,K07570.01,FALSE POSITIVE,1,-1060924655.050374
6628740,K07571.01,FALSE POSITIVE,1,-2071100891.5634387
